97,しながわ水族館,シナガワスイゾクカン,しながわすいぞくかん,2,2,13,東京都品川区勝島3-2-1,https://www.aquarium.gr.jp/,35.58852077,139.7374879,"約500種10,000点",,",,,…",あ
98,すみだ水族館,スミダスイゾクカン,すみだすいぞくかん,2,2,13,東京都墨田区押上1-1-2,https://www.sumida-aquarium.com/,35.71027521,139.8108053,"約282種5,951点",,",,,…",あ
99,マクセル アクアパーク品川,マクセル アクアパークシナガワ,まくせる あくあぱーくしながわ,2,2,13,東京都港区高輪4-10-30,http://www.aqua-park.jp/aqua/,35.62785719,139.7350916,"約469種18,942点",,",,,…",あ
100,よみうりランド,ヨミウリランド,よみうりらんど,2,2,13,東京都稲城市矢野口4015-1,https://www.yomiuriland.com/,35.62494639,139.5175787,約2種6頭,,"アシカ,ブタ",あ
101,川崎市 夢見ヶ崎動物公園,カワサキシ ユメミガサキドウブツコウエン,かわさきし ゆめみがさきどうぶつこうえん,1,2,14,神奈川県川崎市幸区南加瀬1-2-1,https://www.city.kawasaki.jp/,35.54934045,139.6656128,約60種300点,,",,,…",あ
102,こどもの国,コドモノクニ,こどものくに,1,2,14,神奈川県横浜市青葉区奈良町700,http://www.kodomonokuni.org/,35.56292512,139.4903712,約16種350頭,,",,,…",あ
103,野毛山動物園,ノゲヤマドウブツエン,のげやまどうぶつえん,1,2,14,神奈川県横浜市西区老松町63-10,http://www.hama-midorinokyokai.or.jp/zoo/nogeyama/,35.44680083,139.6232223,"約93種2,050点",,",,,…",あ
104,横浜自然公園 金沢動物園,ヨコハマシゼンコウエン カナザワドウブツエン,よこはましぜんこうえん かなざわどうぶつえん,1,2,14,神奈川県横浜市金沢区釜利谷東5-15-1,http://www.hama-midorinokyokai.or.jp/zoo/kanazawa/,35.34864256,139.5994298,"約48種1,570点",,",,,…",あ
105,よこはま動物園 ズーラシア,ヨコハマドウブツエン ズーラシア,よこはまどうぶつえん ずーらしあ,1,2,14,神奈川県横浜市旭区上白根町1175-1,http://www.hama-midorinokyokai.or.jp/zoo/zoorasia/,35.49434173,139.5273285,約100種750点,,",,,…",あ
106,相模原ふれあい科学館 アクアリウムさがみはら,サガミハラフレアイカガクカン アクアリウムサガミハラ,さがみはらふれあいかがくかん あくありうむさがみはら,2,2,14,神奈川県相模原市中央区水郷田名1-5-1,https://sagamigawa-fureai.com/,35.54742979,139.3289196,"約70種2,160点",,",,,…",あ
107,新江ノ島水族館,シンエノシマスイゾクカン,しんえのしますいぞくかん,2,2,14,神奈川県藤沢市片瀬海岸2-19-1,https://www.enosui.com/,35.31006048,139.4793924,"約624種37,588点",,",,,…",あ
108,京急 油壺マリンパーク,ケイキュウ アラツボマリンパーク,けいきゅう あらつぼまりんぱーく,2,2,14,神奈川県三浦市三崎町小網代1082,http://www.aburatsubo.co.jp/,35.16145908,139.6126656,"約323種3,446点",,",,,…",あ
109,箱根園水族館,ハコネエンスイゾクカン,はこねえんすいぞくかん,2,2,14,神奈川県足柄下郡箱根町元箱根139,https://www.princehotels.co.jp/amuse/hakone-en/suizokukan/,35.21219933,139.0092747,"450種類32,000点",,",,,…",あ
110,ヨコハマおもしろ水族館,ヨコハマオモシロスイゾクカン,よこはまおもしろすいぞくかん,2,2,14,神奈川県横浜市中区山下町144,http://www.omoshirosuizokukan.com/,35.44295189,139.6445339,"約300種5,000点",,",,,…",あ
111,横浜・八景島 シーパラダイス,ヨコハマ・ハッケイジマ シーパラダイス,よこはま・はっけいじま しーぱらだいす,2,2,14,神奈川県横浜市金沢区八景島,http://www.seaparadise.co.jp/,35.33745757,139.6458625,"約786種130,147点",,",,,…",あ
112,いくとぴあ食花 動物ふれあいセンター,イクトピアショクハナ ドウブツフレアイセンター,いくとぴあしょくはな どうぶつふれあいせんたー,1,3,15,新潟県新潟市中央区清五郎345-1,http://www.ikutopia.com/facilities/doubutsu/,37.88117397,139.0497915,約9種,,",,,…",あ
113,佐渡市 トキの森公園,サドシ トキノモリコウエン,さどし ときのもりこうえん,1,3,15,新潟県佐渡市新穂長畝383-2,https://www.city.sado.niigata.jp/,38.03712475,138.4212946,約3種,,"トキ,クロトキ,ショウジョウトキ",あ
114,上越市立 水族博物館うみがたり,ジョウエツシリツ スイゾクハクブツカンウミガタリ,じょうえつしりつ すいぞくはくぶつかんうみがたり,2,3,15,新潟県上越市五智2-15-15,http://www.umigatari.jp/joetsu/,37.1736261,138.2329324,"約300種45,000点",,",,,…",あ
115,イヨボヤ会館,イヨボヤカイカン,いよぼやかいかん,2,3,15,新潟県村上市塩町13-34,https://www.iyoboya.jp/,38.22778217,139.4715114,約4種,,"サケ(イヨボヤ),ウグイ,アユ,ウキゴリ…",あ
116,寺泊水族博物館,テラドマリスイゾクハクブツカン,てらどまりすいぞくはくぶつかん,2,3,15,新潟県長岡市寺泊花立9353-158,http://www.aquarium-teradomari.jp/,37.63388458,138.76035,"約300種10,000点",,",,,…",あ
117,新潟市水族館 マリンピア日本海,ニイガタシスイゾクカン マリンピアニホンカイ,にいがたしすいぞくかん まりんぴあにほんかい,2,3,15,新潟県新潟市中央区西船見町5932-445,https://www.marinepia.or.jp/,37.92372108,139.0280516,"約600種30,000点",,",,,…",あ
118,くろべ牧場 まきばの風,クロベボクジョウ マキバノカゼ,くろべぼくじょう まきばのかぜ,1,3,16,富山県黒部市宇奈月町栃屋字広谷4,http://www.kurobe-bokujyo.jp/,36.84846581,137.5078708,約6種300頭,,"乳牛,ポニー,ヤギ,ヒツジ…",あ
119,高岡古城公園 動物園,タカオカコジョウコウエン ドウブツエン,たかおかこじょうこうえん どうぶつえん,1,3,16,富山県高岡市古城1-6,https://www.takaokakojyozoo.jp/,36.7477844,137.0225214,約40種135点,,",,,…",あ
120,富山市ファミリーパーク,トヤマシファミリーパーク,とやましふぁみりーぱーく,1,3,16,富山県富山市古沢254,https://www.toyama-familypark.jp/,36.69242008,137.1490263,約106種968点,,",,,…",あ
121,魚津水族館,ウオヅスイゾクカン,うおづすいぞくかん,2,3,16,富山県魚津市三ケ1390,http://www.uozu-aquarium.jp/,36.79840787,137.3881438,"約330種10,000点",,",,,…",あ
122,ほたるいかミュージアム,ホタルイカミュージアム,ほたるいかみゅーじあむ,2,3,16,富山県滑川市中川原410,https://hotaruikamuseum.com/museum,36.7740917,137.3444964,約10種,,"ホタルイカ,トヤマエビ,ダイオウグソクムシ,オオグソクムシ…",あ
123,いしかわ動物園,イシカワドウブツエン,いしかわどうぶつえん,1,3,17,石川県能美市徳山町600,http://www.ishikawazoo.jp/,36.433789,136.54571,"約184種3,831点",,",,,…",あ
124,月うさぎの里,ツキウサギノサト,つきうさぎのさと,1,3,17,石川県加賀市永井町43-41,https://www.tsukiusaginosato.com/,36.29446036,136.2755811,約10種,,",,,…",あ
125,のとじま水族館,ノトジマスイゾクカン,のとじますいぞくかん,2,3,17,石川県七尾市能登島曲町15-40,https://www.notoaqua.jp/,37.14918528,136.9822207,"約500種40,000点",,",,,…",あ
126,鯖江市 西山動物園,サバエシ ニシヤマドウブツエン,さばえし にしやまどうぶつえん,1,3,18,福井県鯖江市桜町3-8-9,https://www.city.sabae.fukui.jp/nishiyama_zoo/,35.95071038,136.1808056,約11種60点,,",,,…",あ
127,福井市 足羽山公園遊園地,フクイシ アスワヤマコウエンユウエンチ,ふくいし あすわやまこうえんゆうえんち,1,3,18,福井県福井市山奥町58-97,https://www.city.fukui.lg.jp/,36.05063453,136.2003974,約60種230点,,",,,…",あ
128,越前がにミュージアム ビックラブ,エチゼンガニミュージアム ビックラブ,えちぜんがにみゅーじあむ びっくらぶ,2,3,18,福井県丹生郡越前町厨71-324-1,https://www.echizenkk.jp/kanimuseum,35.92004471,135.9980547,約10種,,"ズワイガニ,魚介類",あ
129,越前松島水族館,エチゼンマツシマスイゾクカン,えちぜんまつしますいぞくかん,2,3,18,福井県坂井市三国町崎74-2-3,https://www.echizen-aquarium.com/,36.25272694,136.1467677,"約350種7,000点",,",,,…",あ
130,甲府市 遊亀公園附属動物園,コウフシ ユウキコウエンフゾクドウブツエン,こうふし ゆうきこうえんふぞくどうぶつえん,1,3,19,山梨県甲府市太田町10-1,https://www.city.kofu.yamanashi.jp/zoo/,35.65021836,138.5724167,約53種251点,,",,,…",あ
131,山梨市 万力公園 ふれあい動物広場,ヤマナシシ マンリキコウエン フレアイドウブツヒロバ,やまなしし まんりきこうえん ふれあいどうぶつひろば,1,3,19,山梨県山梨市万力1828,https://www.city.yamanashi.yamanashi.jp/,35.6890053,138.6804863,約24種202点,,",,,…",あ
132,山梨県立 富士湧水の里 水族館,ヤマナシケンリツ フジユウスイノサト スイゾクカン,やまなしけんりつ ふじゆうすいのさと すいぞくかん,2,3,19,山梨県南都留郡忍野村忍草3098-1,http://www.morinonakano-suizokukan.com/,35.45561416,138.8240653,"約172種9,785点",,",,,…",あ
133,飯田市立動物園,イイダシリツドウブツエン,いいだしりつどうぶつえん,1,3,20,長野県飯田市扇町33,https://iidazoo.jp/,35.51407838,137.8240621,約53種210点,,",,,…",あ
134,小諸市動物園,コモロシドウブツエン,こもろしどうぶつえん,1,3,20,長野県小諸市丁311,https://www.city.komoro.lg.jp/,36.32660012,138.4191593,約38種163点,,",,,…",あ
135,市立大町山岳博物館,シリツオオマチサンガクハクブツカン,しりつおおまちさんがくはくぶつかん,1,3,20,長野県大町市大町8056-1,https://omachi-sanpaku.com/,36.50526931,137.8705723,約9種,,",,,…",あ
136,地獄谷野猿公苑,ジゴクダニヤエンコウエン,じごくだにやえんこうえん,1,3,20,長野県下高井郡山ノ内町大字平穏6845,https://jigokudani-yaenkoen.co.jp/,36.73273143,138.4621338,約1種,,ニホンザル,あ
137,須坂市動物園,スザカシドウブツエン,すざかしどうぶつえん,1,3,20,長野県須坂市臥竜2-4-8,https://www.city.suzaka.nagano.jp/suzaka_zoo/,36.64212224,138.3112466,約50種260点,,",,,…",あ
138,長野市 城山動物園,ナガノシ ジョウヤマドウブツエン,ながのし じょうやまどうぶつえん,1,3,20,長野県長野市上松2-1-19,https://johyama.com/,36.66521155,138.193622,約60種300点,,",,,…",あ
139,長野市 茶臼山動物園,ナガノシ チャウスヤマドウブツエン,ながのし ちゃうすやまどうぶつえん,1,3,20,長野県長野市篠ノ井有旅570-1,http://www.chausuyama.com/,36.58559878,138.1152089,約80種750点,,",,,…",あ
140,八ヶ岳アルパカ牧場,ヤツガタケアルパカボクジョウ,やつがたけあるぱかぼくじょう,1,3,20,長野県諏訪郡富士見町落合13505-1,https://www.alpaca-farm.net/,35.93039462,138.2353953,約1種,,アルパカ,あ
141,蓼科アミューズメント水族館,タテシナアミューズメントスイゾクカン,たてしなあみゅーずめんとすいぞくかん,2,3,20,長野県茅野市北山4035-2409,https://www.tateshina-aquarium.jp/,36.066598,138.3029413,"約200種3,000点",,",,,…",あ
142,奥飛騨 クマ牧場,オクヒダ クマボクジョウ,おくひだ くまぼくじょう,1,3,21,岐阜県高山市奥飛騨温泉郷一重ヶ根2535-9,https://kumabokujyo.com/,36.21936492,137.5431104,約1種100頭,,ニホンツキノワグマ,あ
143,ぎふ金華山 リス村,ギフキンカザン リスムラ,ぎふきんかざん りすむら,1,3,21,岐阜県岐阜市5番金華山国有林3182,http://www.kinkazan.co.jp/riro.html,35.43209478,136.7800175,約1種50頭,,タイワンリス,あ
144,中津川市 ふれあい牧場,ナカツガワシ フレアイボクジョウ,なかつがわし ふれあいぼくじょう,1,3,21,岐阜県中津川市落合1356-70,http://fureai-farm.com/,35.49643532,137.5620779,約3種300頭,,"ヒツジ,ポニー,ウサギ",あ
145,リスの森 飛騨山野草自然庭園,リスノモリ ヒダサンヤソウシゼンテイエン,りすのもり ひださんやそうしぜんていえん,1,3,21,岐阜県高山市松倉町2351-7,https://www.hidatakayama.or.jp/,36.11652721,137.2215569,約7種100点,,"ニホンリス,タイワンリス,チョウセンリス,エゾリス…",あ
146,世界淡水魚園水族館 アクア・トトぎふ,セカイタンスイギョエンスイゾクカン アクア・トトギフ,せかいたんすいぎょえんすいぞくかん あくあ・ととぎふ,2,3,21,岐阜県各務原市川島笠田町1453,https://aquatotto.com/,35.37178655,136.8104066,"約220種25,000点",,",,,…",あ
147,熱川バナナワニ園,アタミバナナワニエン,あたみばななわにえん,1,3,22,静岡県賀茂郡東伊豆町奈良本1253-10,http://bananawani.jp/,34.81621709,139.0678571,約17種140点,,",,,…",あ
148,伊豆アニマルキングダム,イズアニマルキングダム,いずあにまるきんぐだむ,1,3,22,静岡県賀茂郡東伊豆町稲取3344,http://izu-kamori.jp/izu-biopark/,34.7968297,139.0396301,約70種600点,,",,,…",あ
149,伊豆シャボテン 動物公園,イズシャボテン ドウブツコウエン,いずしゃぼてん どうぶつこうえん,1,3,22,静岡県伊東市富戸1317-13,https://shaboten.co.jp/,34.90729725,139.1011169,約120種,,",,,…",あ
150,体験型動物園 iZoo,タイケンガタドウブツエン イズー,たいけんがたどうぶつえん いずー,1,3,22,静岡県賀茂郡河津町浜406-2,http://izoo.co.jp/,34.7310113,138.9949153,約300種,,",,,…",あ
151,掛川花鳥園,カケガワカチョウエン,かけがわかちょうえん,1,3,22,静岡県掛川市南西郷1517,https://k-hana-tori.com/,34.76123127,138.0150147,約100種500点,,",,,…",あ
152,体験型カエル館 KawaZoo,タイケンガタカエルカン カワズー,たいけんがたかえるかん かわずー,1,3,22,静岡県賀茂郡河津町梨本377-1,http://www.kawazoo.jp/,34.79421173,138.9347769,"約120種2,000点",,",,,…",あ
153,静岡市立 日本平動物園,シズオカシリツ ニホンダイラドウブツエン,しずおかしりつ にほんだいらどうぶつえん,1,3,22,静岡県静岡市駿河区池田1767-6,https://www.nhdzoo.jp/,34.97997502,138.4394444,約160種700点,,",,,…",あ
154,浜松市動物園,ハママツシドウブツエン,はままつしどうぶつえん,1,3,22,静岡県浜松市西区舘山寺町199,https://www.hamazoo.net/,34.76594005,137.6337124,約120種,,",,,…",あ
155,富士サファリパーク,フジサファリパーク,ふじさふぁりぱーく,1,3,22,静岡県裾野市須山字藤原2255-27,https://www.fujisafari.co.jp/,35.2589419,138.8115364,約70種900点,,",,,…",あ
156,三島市立公園 楽寿園,ミシマシリツコウエン ラクジュエン,みしましりつこうえん らくじゅえん,1,3,22,静岡県三島市一番町19-3,http://www.city.mishima.shizuoka.jp/rakujyu/,35.12354747,138.9102761,約16種30点,,",,,…",あ
157,あわしまマリンパーク,アワシママリンパーク,あわしままりんぱーく,2,3,22,静岡県沼津市内浦重寺186,http://www.marinepark.jp/,35.03359072,138.8899957,約70種100点,,",,,…",あ
158,伊豆・三津 シーパラダイス,イズ・ミツ シーパラダイス,いず・みつ しーぱらだいす,2,3,22,静岡県沼津市内浦長浜3-1,http://www.izuhakone.co.jp/seapara/,35.01965174,138.8960283,"約1,200種",,",,,…",あ
159,下田海中水族館,シモダカイチュウスイゾクカン,しもだかいちゅうすいぞくかん,2,3,22,静岡県下田市3-22-31,https://shimoda-aquarium.com/,34.66610518,138.9459451,"約50種4,000点",,",,,…",あ
160,東海大学海洋博物館 海のはくぶつかん,トウカイダイガクカイヨウハクブツカン ウミノハクブツカン,とうかいだいがくかいようはくぶつかん うみのはくぶつかん,2,3,22,静岡県静岡市清水区三保2389,https://www.umi.muse-tokai.jp/,35.01909967,138.5182673,"約400種6,000点",,",,,…",あ
161,沼津港深海水族館 シーラカンス・ミュージアム,ヌマヅコウシンカイスイゾクカン シーラカンス・ミュージアム,ぬまづこうしんかいすいぞくかん しーらかんす・みゅーじあむ,2,3,22,静岡県沼津市千本港町83,http://www.numazu-deepsea.com/,35.08405378,138.858191,"約200種4,000点",,",,,…",あ
162,愛知牧場 どうぶつ広場,アイチボクジョウ ドウブツヒロバ,あいちぼくじょう どうぶつひろば,1,3,23,愛知県日進市米野木町南山977,https://aiboku.com/,35.13019026,137.0880535,約5種300頭,,",,,…",あ
163,IPCわんわん動物園,アイピーシーワンワンドウブツエン,あいぴーしーわんわんどうぶつえん,1,3,23,愛知県岡崎市大平町川田46-1,http://wwzoo.com/,34.93826115,137.1867002,約30種200頭,,",,,…",あ
164,岡崎市 東公園動物園,オカザキシ ヒガシコウエンドウブツエン,おかざきし ひがしこうえんどうぶつえん,1,3,23,愛知県岡崎市欠町字大山田1,https://www.city.okazaki.lg.jp/,34.9554434,137.1940875,約35種300点,,",,,…",あ
165,豊田市 鞍ケ池公園,トヨタシ クラガイケコウエン,とよたし くらがいけこうえん,1,3,23,愛知県豊田市矢並町法沢714-5,https://www.daiwalease.co.jp/open/kuragaike/,35.09899456,137.218331,約40種250点,,",,,…",あ
166,名古屋市 東山動植物園,ナゴヤシ ヒガシヤマドウショクブツエン,なごやし ひがしやまどうしょくぶつえん,1,3,23,愛知県名古屋市千種区東山元町3-70,http://www.higashiyama.city.nagoya.jp/,35.15655903,136.9811374,約500種,,",,,…",あ
167,日本モンキーセンター,ニホンモンキーセンター,にほんもんきーせんたー,1,3,23,愛知県犬山市犬山官林26,http://www.j-monkey.jp/,35.38916175,136.9585236,約60種850点,,",,,…",あ
168,のんほいパーク 豊橋総合動植物園,ノンホイパーク トヨハシソウゴウドウショクブツエン,のんほいぱーく とよはしそうごうどうしょくぶつえん,1,3,23,愛知県豊橋市大岩町字大穴1-238,https://www.nonhoi.jp/,34.72051073,137.4328773,約100種,,",,,…",あ
169,竹島水族館,タケシマスイゾクカン,たけしますいぞくかん,2,3,23,愛知県蒲郡市竹島町1-6,https://www.city.gamagori.lg.jp/site/takesui/,34.81731371,137.2319325,"約500種4,500点",,",,,…",あ
170,名古屋港水族館,ナゴヤコウスイゾクカン,なごやこうすいぞくかん,2,3,23,愛知県名古屋市港区港町1-3,https://nagoyaaqua.jp/,35.09055943,136.8781866,"約668種38,366点",,",,,…",あ
171,碧南海浜水族館,ヘキナンカイヒンスイゾクカン,へきなんかいひんすいぞくかん,2,3,23,愛知県碧南市浜町2-3,http://www.city.hekinan.lg.jp/aquarium/,34.8802381,136.9819792,"約260種3,000点",,",,,…",あ
172,南知多ビーチランド,ミナミチタビーチランド,みなみちたびーちらんど,2,3,23,愛知県知多郡美浜町奥田428-1,https://www.beachland.jp/beach/,34.78837065,136.8547405,"約170種4,000点",,",,,…",あ
173,大内山動物園,オオウチヤマドウブツエン,おおうちやまどうぶつえん,1,4,24,三重県度会郡大紀町大内山530-4,http://www.oouchiyama-zoo.com/,34.27524185,136.3693662,約114種725点,,",,,…",あ
174,赤目四十八滝 日本サンショウウオセンター,アカメシジュウハチタキ ニホンサンショウウオセンター,あかめしじゅうはちたき にほんさんしょううおせんたー,2,4,24,三重県名張市赤目町861-1,https://www.akame48taki.com/,34.56347758,136.0856997,約9種50点,,",,,…",あ
175,伊勢夫婦岩ふれあい水族館 伊勢シーパラダイス,イセメオトイワフレアイスイゾクカン イセシーパラダイス,いせめおといわふれあいすいぞくかん いせしーぱらだいす,2,4,24,三重県伊勢市二見町江580,https://ise-seaparadise.com/,34.50739711,136.7915966,"約100種2,000点",,",,,…",あ
176,志摩マリンランド,シママリンランド,しままりんらんど,2,4,24,三重県志摩市阿児町神明723-1,https://www.kintetsu.co.jp/leisure/shimamarine/,34.31089356,136.8194121,"約450種7,000点",,",,,…",あ
177,鳥羽水族館,トバスイゾクカン,とばすいぞくかん,2,4,24,三重県鳥羽市鳥羽3-3-6,https://www.aquarium.co.jp/,34.48169524,136.8456752,"約1200種30,000点",,",,,…",あ
178,滋賀農業公園 ブルーメの丘,シガノウギョウコウエン ブルーメノオカ,しがのうぎょうこうえん ぶるーめのおか,1,4,25,滋賀県蒲生郡日野町西大路843,http://www.blumenooka.jp/,35.01420053,136.2794473,約10種,,",,,…",あ
179,成田ふれあい牧場,ナリタフレアイボクジョウ,なりたふれあいぼくじょう,1,4,25,滋賀県甲賀市甲南町新治696,https://narita-fureai.net/,34.90977357,136.1595675,約10種400頭,,",,,…",あ
180,滋賀県立 琵琶湖博物館,シガケンリツ ビワコハクブツカン,しがけんりつ びわこはくぶつかん,2,4,25,滋賀県草津市下物町1091,https://www.biwahaku.jp/,35.07400308,135.9349,"約170種17,000点",,",,,…",あ
181,嵐山モンキーパーク いわたやま,アラシヤマモンキーパーク イワタヤマ,あらしやまもんきーぱーく いわたやま,1,4,26,京都府京都市西京区嵐山中尾下町６１,http://www.monkeypark.jp/,35.01141167,135.6762019,約1種120頭,,ニホンザル,あ
182,京都市動物園,キョウトシドウブツエン,きょうとしどうぶつえん,1,4,26,京都府京都市左京区岡崎法勝寺町,http://www5.city.kyoto.jp/zoo/,35.01276858,135.7864224,約126種589点,,",,,…",あ
183,福知山市動物園,フクチヤマシドウブツエン,ふくちやましどうぶつえん,1,4,26,京都府福知山市猪崎377-1,http://www.sandanike-kouen.or.jp/zoo.php,35.3107323,135.1387433,約30種,,",,,…",あ
184,京都水族館,キョウトスイゾクカン,きょうとすいぞくかん,2,4,26,京都府京都市下京区観喜寺町35-1,https://www.kyoto-aquarium.com/,34.9875568,135.7472139,"約250種15,000点",,",,,…",あ
185,宮津エネルギー研究所 丹後魚っ知館,ミヤツエネルギーケンキュウジョ タンゴウオッチカン,みやつえねるぎーけんきゅうじょ たんごうおっちかん,2,4,26,京都府宮津市小田宿野1001,https://www.kepco.co.jp/corporate/profile/community/pr/miyazu/aquarium/,35.55623415,135.2553073,"約200種4,000点",,",,,…",あ
186,堺・緑のミュージアム ハーベストの丘,サカイ・ミドリノミュージアム ハーベストノオカ,さかい・みどりのみゅーじあむ はーべすとのおか,1,4,27,大阪府堺市南区鉢ヶ峯寺2405-1,https://farm.or.jp/,34.45443531,135.5114769,約30種100頭,,"牛,ヒツジ,ヤギ,ラマ…",動物ふれあい施設の他に、遊具やアクティビティ体験が豊富にある。家畜動物以外にも昆虫や両生類を展示するエリアもある。
187,五月山動物園,サツキヤマドウブツエン,さつきやまどうぶつえん,1,4,27,大阪府池田市綾羽2-5-33,http://www.satsukiyamazoo.com/,34.83058894,135.4251892,約13種80点,,"ヒツジ,ウォンバット,エミュー,ワラビー…","ふれあい広場ではケヅメリクガメ,カイウサギ,ウコッケイ,ニワトリ,モルモットにふれることができる。"
188,天王寺動物園,テンノウジドウブツエン,てんのうじどうぶつえん,1,4,27,大阪府天王寺区茶臼山町1-108,https://www.city.osaka.lg.jp/contents/wdu170/tennojizoo/,34.65085433,135.5073173,"約180種1,000点",,",,,…",あ
189,ひらかたパーク,ヒラカタパーク,ひらかたぱーく,1,4,27,大阪府枚方市枚方公園町1-1,http://www.hirakatapark.co.jp/,34.80601243,135.6392016,約14種30点,,",,,…",あ
190,ワールド牧場,ワールドボクジョウ,わーるどぼくじょう,1,4,27,大阪府南河内郡河南町白木1456-2,http://www.worldranch.co.jp/,34.4751263,135.6416379,"約140種5,000頭",,",,,…",あ
191,海遊館,カイユウカン,かいゆうかん,2,4,27,大阪府大阪市港区海岸通1-1-10,https://www.kaiyukan.com/,34.65552327,135.4293117,"約515種45,747点",,",,,…",あ
192,生きているミュージアム NIFREL,イキテイルミュージアム ニフレル,いきているみゅーじあむ にふれる,2,4,27,大阪府吹田市千里万博公園2-1,https://www.nifrel.jp/,34.80630969,135.5336423,"約150種2,000点",,",,,…",あ
193,淡路島 モンキーセンター,アワジシマ モンキーセンター,あわじしま もんきーせんたー,1,4,28,兵庫県洲本市畑田組289,https://monkey-center.jp/,34.24513367,134.883345,約60種850点,,",,,…",あ
194,淡路ファームパーク,アワジファームパーク,あわじふぁーむぱーく,1,4,28,兵庫県南あわじ市八木養宜上1401,http://www.england-hill.com/,34.30687395,134.8015386,約30種100頭,,",,,…",あ
195,神崎農村公園 ヨーデルの森,カンザキノウソンコウエン ヨーデルノモリ,かんざきのうそんこうえん よーでるのもり,1,4,28,兵庫県神崎郡神河町猪篠1868,https://yodel-forest.jp/,35.1370248,134.7912621,約60種200頭,,",,,…",あ
196,神戸市立 王子動物園,コウベシリツ オウジドウブツエン,こうべしりつ おうじどうぶつえん,1,4,28,兵庫県神戸市灘区王子町3-1,http://www.kobe-ojizoo.jp/,34.70949497,135.2152515,約130種800点,,",,,…",あ
197,神戸市立 六甲山牧場,コウベシリツ ロッコウサンボクジョウ,こうべしりつ ろっこうさんぼくじょう,1,4,28,兵庫県神戸市灘区六甲山町中一里山1-1,https://rokkosan.jp/,34.75151856,135.209,約5種250頭,,",,,…",あ
198,神戸どうぶつ王国,コウベドウブツオウコク,こうべどうぶつおうこく,1,4,28,兵庫県神戸市中央区港島南町7-1-9,https://www.kobe-oukoku.com/,34.65467005,135.2225409,約150種800点,,",,,…",あ
199,姫路市立動物園,ヒメジシリツドウブツエン,ひめじしりつどうぶつえん,1,4,28,兵庫県姫路市本町68,https://www.city.himeji.lg.jp/dobutuen/,34.83722085,134.6951393,約95種145点,,",,,…",あ
200,姫路セントラルパーク,ヒメジセントラルパーク,ひめじせんとらるぱーく,1,4,28,兵庫県姫路市豊富町神谷1434,https://www.central-park.co.jp/safari/,34.87108295,134.7643887,"約190種1,200点",,",,,…",あ
201,城崎マリンワールド,キノサキマリンワールド,きのさきまりんわーるど,2,4,28,兵庫県豊岡市瀬戸1090,http://marineworld.hiyoriyama.co.jp/,35.65557533,134.8246154,"約300種7,000点",,",,,…",あ
202,神戸市立 須磨海浜水族園,コウベシリツ スマカイヒンスイゾクエン,こうべしりつ すまかいひんすいぞくえん,2,4,28,兵庫県神戸市須磨区若宮町1-3-5,https://kobe-sumasui.jp/,34.64398862,135.1276695,"約600種13,000点",,",,,…",あ
203,姫路市立水族館,ヒメジシリツスイゾクカン,ひめじしりつすいぞくかん,2,4,28,兵庫県姫路市西延末440,https://www.city.himeji.lg.jp//aqua/,34.82268159,134.6763178,"約400種40,000点",,",,,…",あ
204,県営うだ・アニマルパーク,ケンエイウダ・アニマルパーク,けんえいうだ・あにまるぱーく,1,4,29,奈良県宇陀市大宇陀小附75-1,http://www.pref.nara.jp/,34.48913785,135.9330988,約6種50頭,,",,,…",あ
205,橿原市昆虫館,カシハラシコンチュウカン,かしはらしこんちゅうかん,1,4,29,奈良県橿原市南山町624,https://www.city.kashihara.nara.jp/,34.49133975,135.8270644,"約50種1,000点",,",,,…",あ
206,アドベンチャーワールド,アドベンチャーワールド,あどべんちゃーわーるど,1,4,30,和歌山県西牟婁郡白浜町堅田2399,https://www.aws-s.com/,33.66723527,135.3752309,"約140種1,400点",,",,,…",あ
207,和歌山城公園動物園,ワカヤマジョウコウエンドウブツエン,わかやまじょうこうえんどうぶつえん,1,4,30,和歌山県和歌山市一番丁3,http://wakayamajo.jp/animal/,34.22681663,135.1733546,約50種170点,,",,,…",あ
208,京都大学 白浜水族館,キョウトダイガク シラハマスイゾクカン,きょうとだいがく しらはますいぞくかん,2,4,30,和歌山県西婁郡白浜町459,http://www.seto.kyoto-u.ac.jp/aquarium/,33.69273952,135.3377004,"約553種6,600点",,",,,…",あ
209,串本海中公園,クシモトカイチュウコウエン,くしもとかいちゅうこうえん,2,4,30,和歌山県東牟婁郡串本町有田1157,http://www.kushimoto.co.jp/,33.4814095,135.7448612,"約80種1,300点",,",,,…",あ
210,すさみ町立 エビとカニの水族館,スサミチョウリツ エビトカニノスイゾクカン,すさみちょうりつ えびとかにのすいぞくかん,2,4,30,和歌山県西牟婁郡すさみ町江住808-1,https://ebikani-aquarium.com/,33.50586348,135.6001439,約150種,,",,,…",あ
211,太地町立 くじらの博物館,タイジチョウリツ クジラノハクブツカン,たいじちょうりつ くじらのはくぶつかん,2,4,30,和歌山県東牟婁郡太地町太地2934-2,http://www.kujirakan.jp/,33.60189799,135.9458009,約9種40点,,",,,…",あ
212,和歌山県立 自然博物館,ワカヤマケンリツ シゼンハクブツカン,わかやまけんりつ しぜんはくぶつかん,2,4,30,和歌山県海南市船尾370-1,https://www.shizenhaku.wakayama-c.ed.jp/,34.15860729,135.1921248,"約500種5,000点",,",,,…",あ
